RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9504,15698792,Keldie,650.5049849984721,France,Female,48.0,6,116987.01405654689,1,0,1,65319.43504941732,0
9505,15591724,Liu,596.960803835417,France,Female,44.0,5,128263.91234783942,1,1,0,100823.89424830896,0
9506,15571281,Ts'ao,670.8142169324817,France,Male,28.0,10,92809.79668340286,1,1,1,73670.13626799444,0
9507,15661380,Walker,679.5795793798088,France,Male,69.0,6,-4897.329101800442,2,0,1,148600.18350103023,0
9508,15728885,Defalco,822.543425190679,France,Male,41.0,0,5177.8911590657235,1,1,1,78103.83038841715,0
9509,15618950,Lo Duca,635.9259313200419,Spain,Male,26.0,8,96310.24475292649,2,1,1,136971.17968553372,0
9510,15609804,Hyde,704.5829807011908,France,Male,29.0,1,-8342.095610670827,2,1,0,149104.59953079285,0
9511,15735849,Kanayochukwu,569.1784286943207,France,Female,26.0,2,158036.474829609,2,0,1,164839.35762457785,0
9512,15652948,Yen,717.6039733261082,France,Male,33.0,4,84499.15925014266,1,1,0,103193.65996518277,0
9513,15618155,Ts'ui,682.5851948857392,France,Male,45.0,5,74327.06466699859,1,1,1,42844.603484585765,0
9514,15566378,Tillman,510.00688923562166,France,Male,48.0,5,137946.68511803946,1,0,1,147927.23343877087,1
9515,15565879,Riley,849.1508458977748,France,Female,28.0,9,491.9844094189949,2,1,1,54503.00494578709,0
9516,15792922,Tu,612.0642867576912,Spain,Male,38.0,9,131262.21693141886,1,1,1,81176.41981839189,0
9517,15770567,Ruiz,593.957339914042,France,Female,32.0,3,120057.22091002829,1,1,1,67417.63092405256,0
9518,15738042,Goliwe,566.8105928743535,Germany,Male,37.0,8,140431.982010554,2,1,1,120706.99954600603,0
9519,15714920,Balashov,580.9862956324935,Germany,Male,44.0,7,167967.61216186674,1,1,1,113257.15681400277,0
9520,15782121,Leonard,601.9060828627335,France,Female,27.0,2,1489.8906959318447,2,1,0,17259.480588065584,0
9521,15673180,Onyekaozulu,747.5920872283939,Germany,Female,18.0,2,89755.64576762904,2,1,0,129270.56323330078,0
9522,15660636,Carpenter,579.6494090033787,Spain,Female,40.0,8,5329.479478432822,2,1,0,2516.088193998429,0
9523,15664504,Beede,437.07520511622704,France,Male,35.0,7,-793.5634480453073,2,1,1,86915.03061027717,0
9524,15790322,Beneventi,703.4360533479321,France,Female,32.0,0,116043.41967498382,1,1,0,81784.67728438429,0
9525,15739847,Sadlier,831.5529734187617,Germany,Male,38.0,5,143040.8911931722,1,1,0,77612.07376298535,0
9526,15699415,Lewis,601.6122633900243,France,Female,46.0,6,153710.52472221205,1,1,0,120279.03558010902,1
9527,15665521,Chiazagomekpele,618.2211776389331,Germany,Male,18.0,5,119357.48289733814,2,0,1,8516.670837023681,0
9528,15682868,Elliott,858.8352129929897,France,Female,40.0,9,90616.42255875928,1,1,1,166285.7082725458,1
9529,15584462,Liang,742.5120709960875,France,Male,34.0,9,-7898.899445282727,1,1,0,60754.867254733086,0
9530,15661708,She,504.9609775305603,France,Female,41.0,5,-1108.7549248834976,2,1,1,93823.4307339369,0
9531,15584452,Bozeman,683.185172562466,France,Male,41.0,6,70.16751691564787,2,0,0,164932.7245706905,0
9532,15717010,Yu,765.6465721042932,France,Female,60.0,5,-593.3137761184644,1,1,1,36982.97704762298,0
9533,15643828,Teng,561.4867518142632,France,Male,29.0,7,-16036.60934059712,2,1,1,90100.05466087283,0
9534,15733361,Davide,639.0605594419776,Germany,Female,45.0,6,83665.8554669414,1,1,0,78359.61275497403,1
9535,15795488,Beneventi,789.4028718824611,Spain,Male,52.0,2,-966.0999720038426,2,1,0,57025.69215747735,0
9536,15581551,Yobachukwu,840.6452263228284,Spain,Male,41.0,8,122599.91811356661,1,1,1,170357.97238212475,0
9537,15632051,Douglas,534.0358784728369,Germany,Female,42.0,10,127805.31990921254,1,1,0,64089.36046744802,1
9538,15780409,Egobudike,803.3707485530078,France,Male,40.0,6,-950.0648522305326,2,1,0,113526.4459039967,0
9539,15572767,Shelby,751.2099986055205,France,Male,29.0,2,10981.761718524143,2,1,0,121910.4578583557,0
9540,15590337,Golubov,652.9684038441778,France,Male,29.0,6,121569.25566281217,1,1,1,55364.20169498517,1
9541,15634551,Williamson,733.5728805160961,Germany,Male,46.0,3,109825.77080332329,4,1,0,128795.89392455181,1
9542,15669290,Fan,591.5236017217976,France,Male,38.0,8,54726.14637602471,1,1,1,194497.61701127075,0
9543,15621140,Nwebube,659.6631131202635,Spain,Male,,9,6210.5252174475545,2,1,1,96878.7455113093,0
9544,15613518,Bellucci,635.6224604960526,France,Female,35.0,6,109763.91125846852,1,0,1,119190.83284070117,0
9545,15728043,Udinese,676.1723898689183,Germany,Female,37.0,7,139240.61755941916,2,1,0,57388.509738231514,0
9546,15570073,Marian,718.4850740500844,Spain,Male,57.0,1,-5632.984455294213,1,1,1,199933.46684815607,0
9547,15777033,Chizoba,537.4254027341071,France,Male,29.0,7,-1068.96284066608,2,1,1,105776.11114772181,0
9548,15682454,McFarland,640.9204790596564,France,Female,34.0,3,15936.136239894964,2,1,1,37178.85374619563,0
9549,15758513,McDonald,556.4491999451186,France,Male,43.0,7,-12493.64346861983,2,1,0,56784.131766490565,0
9550,15772604,Chiemezie,536.9302690268823,Spain,Male,,1,154101.41151853185,2,1,0,139943.5493621292,0
9551,15721715,Fane,776.2151150932766,France,Female,40.0,9,133624.72812350257,1,1,1,54792.4798800213,0
9552,15688563,Marchesi,695.4457669424974,Germany,Male,31.0,4,139830.2027476342,2,1,0,22634.732140629043,0
9553,15772009,Scott,675.1165205515026,France,Female,41.0,5,1185.4751036358673,1,1,1,154794.3032946503,0
9554,15809585,H?,641.4694505523432,France,Male,,7,5880.9773111358645,2,1,0,-107.40013151838616,0
9555,15593778,Craig,770.3914460239857,France,Female,29.0,3,43076.628297405834,3,1,0,127887.57378944654,1
9556,15655360,Chikelu,822.169460219634,Germany,Female,,5,149874.09813874343,1,1,0,-3194.1674647933405,1
9557,15780909,Caffyn,739.5529187697844,Germany,Male,34.0,7,120623.87515770856,1,0,0,55738.046312707535,1
9558,15757310,Otitodilichukwu,669.6790095672848,Germany,Male,67.0,6,143454.93699823326,1,1,1,186955.70427988315,0
9559,15801411,Green,611.5079628363321,Spain,Male,46.0,4,11261.144990044359,1,1,0,4491.889299962626,1
9560,15761706,Y?an,698.2844276451915,Spain,Female,39.0,8,157947.32552006797,1,1,1,6151.212270779604,0
9561,15658409,Mao,679.6579433485206,France,Male,41.0,5,130867.06303121225,3,1,1,102113.67463252919,1
9562,15810010,Dahlenburg,661.931314516575,Germany,Male,,6,117621.1877848922,2,1,0,55678.10524245532,0
9563,15627027,Shih,749.4244842047249,France,Male,39.0,5,2551.1752230358543,2,1,1,112535.7104428386,0
9564,15624374,Maclean,730.8128719189992,France,Male,28.0,9,4552.127609918636,2,0,1,5573.211963776599,0
9565,15720083,Fiorentino,563.4002732249332,Spain,Male,,1,7476.554488052825,2,0,1,187077.47115928557,0
9566,15752294,Long,584.0676399242418,France,Female,38.0,9,144688.38339851963,4,1,1,72854.3244125853,1
9567,15743193,Olson,624.271190018015,France,Male,37.0,6,110887.75863595992,2,1,0,102682.71239185068,1
9568,15696733,McKenzie,734.3365053164889,France,Male,29.0,4,-1251.0347870268313,1,1,0,8556.668533060605,0
9569,15677522,Rossi,636.126992634586,France,Male,,1,850.9768025928115,2,0,0,11048.777085256426,0
9570,15643523,Power,702.3861075240982,Spain,Female,30.0,10,-2907.6797039803255,2,1,0,17046.84197204455,0
9571,15624936,Yen,623.4803284129628,France,Male,35.0,8,133260.3138987965,1,1,1,78501.68643607185,0
9572,15716085,Norris,727.77821738038,Spain,Female,41.0,8,3375.8524254213967,1,1,0,192154.16235323786,1
9573,15641688,Collier,634.2117153101117,Spain,Male,18.0,7,-2481.8827594654754,1,0,1,54245.533192245326,1
9574,15796834,Rivers,597.0940089265523,Germany,Male,35.0,7,102408.85207567675,2,1,1,57280.94397563631,0
9575,15720123,Hudson,562.1007077171143,Spain,Male,37.0,3,7895.156013890904,2,1,0,167580.4690384299,0
9576,15604732,Milani,466.08895647290774,France,Female,30.0,9,-5257.015310388936,2,0,0,129785.74334166161,0
9577,15723484,Hunt,636.7947376241641,Germany,Female,42.0,1,96431.64055430834,1,1,0,148587.29319897768,0
9578,15807120,Oluchukwu,856.063798994651,Germany,Female,52.0,3,109812.35173155686,1,1,0,80001.08323707417,1
9579,15810891,Lorenzo,640.3596442991613,France,Male,34.0,2,115344.26667889653,2,0,1,54694.28619632518,0
9580,15640407,Chidiegwu,814.2266189223249,Germany,Male,45.0,0,136057.55450542876,2,1,1,128296.88752903296,0
9581,15778838,Warren,812.3288478237716,France,Male,38.0,9,117903.30054585545,1,1,0,150483.97434823713,0
9582,15709256,Glover,821.8156840395097,France,Female,28.0,9,4838.520678046598,2,1,1,165324.98771179328,0
9583,15742285,Andersen,528.3480353080447,France,Male,62.0,6,117601.25161948407,1,1,1,15996.448232411496,0
9584,15729019,Arcuri,607.3861237912467,Spain,Male,34.0,8,87450.15404563156,1,1,0,39473.2463998268,0
9585,15608588,Mackinlay,585.9897472802074,Germany,Male,41.0,2,87811.48421083821,1,1,1,21250.468047778195,1
9586,15610557,McCarthy,663.5131656453607,Spain,Female,35.0,7,84034.46785828448,2,1,1,126550.02576642773,0
9587,15786418,Chiu,554.1537947367435,France,Female,20.0,6,4398.272488577997,1,0,1,25041.050707382317,0
9588,15653050,Norriss,730.6199907992338,Germany,Female,76.0,10,94310.623999546,1,1,0,175678.56710473052,0
9589,15744914,Moore,497.8167903261536,Germany,Male,42.0,1,178535.89940473106,1,1,0,108311.19629112024,0
9590,15669611,Mott,647.9700267581445,France,Male,71.0,3,89927.41479440524,1,1,1,25570.95154510319,0
9591,15594786,Ts'ai,789.5321175968436,Germany,Male,34.0,7,112176.61308068936,1,1,1,123391.36918783962,0
9592,15649211,Fokina,701.7642885348796,Spain,Male,40.0,8,80492.95935478207,1,1,0,102246.86731965213,0
9593,15766066,Nikitina,693.0469272459602,Germany,Female,28.0,1,121716.37058293232,1,0,0,118105.81524908343,0
9594,15772216,Henry,760.729111486497,France,Female,,1,139103.30145628116,1,0,1,13914.989600473094,0
9595,15619898,Chiefo,787.0623585143442,France,Male,,5,-6738.503583731898,2,1,1,12203.64397382572,0
9596,15724543,Mao,587.9710921935014,France,Male,61.0,5,7343.640476531219,2,1,1,80810.92394995167,0
9597,15755084,Bezrukova,511.54344214834083,France,Male,37.0,7,126650.77390704291,1,1,0,147257.32334629644,0
9598,15730441,Dodd,508.2487298126762,France,Male,26.0,10,-1192.779655896592,2,1,1,-1524.2204260708631,0
9599,15666767,Lori,519.3951783940836,France,Male,35.0,1,84415.48373955747,1,0,0,60131.038062319494,0
9600,15690456,Yudina,742.5164627791871,Germany,Female,32.0,7,82687.42723433029,1,0,1,152655.62948285433,0
9601,15570533,Conti,577.0499798947594,Germany,Female,55.0,7,124203.87497188596,1,0,1,78828.95602794657,1
9602,15797692,Volkova,684.3742778915314,France,Female,33.0,7,93519.41324107953,1,1,0,135127.66857753356,0
9603,15603135,Boni,637.8044644368979,Germany,Female,59.0,3,94210.68750790543,1,0,0,96722.75772007053,1
9604,15698927,Ritchie,667.4075100664634,France,Male,39.0,7,6436.196376209284,2,0,1,32616.185012696573,0
9605,15687363,McMillan,787.1431677684657,France,Male,,3,158596.34475706393,2,1,1,191441.2559291168,0
9606,15733444,Phillips,766.4927719296552,France,Female,29.0,9,-11449.556176379441,2,0,0,175948.46670931205,0
9607,15678057,Lombardi,467.9617686102422,France,Male,44.0,10,118830.23085427002,2,0,0,83948.02555989806,0
9608,15806918,Ireland,682.6852729984414,France,Male,28.0,5,6834.195118053282,1,1,1,146553.91354198934,0
9609,15638247,Boan,671.4670157837932,Spain,Male,44.0,9,-11806.335727869096,2,1,0,140445.8899765872,0
9610,15674833,Shao,750.9822101359789,France,Female,35.0,1,-3977.525456461367,2,1,0,35107.58278408799,0
9611,15812534,Chiemenam,457.55854404749164,France,Male,,1,16847.100635634943,3,0,1,127507.04539722293,0
9612,15586522,Hunter,620.7145305288111,Spain,Male,37.0,2,133186.37617895068,1,1,0,20396.556523237858,0
9613,15794297,McKay,766.015047710107,France,Male,36.0,1,5404.960397865505,2,1,0,53642.470522243486,0
9614,15737025,Roberts,597.5351977636169,France,Male,33.0,1,-6102.871528111216,3,0,0,175042.02286502853,1
9615,15615931,Aitken,736.9926361748667,France,Female,37.0,4,2989.9585515459003,2,0,1,173961.83359317834,0
9616,15664860,Chao,700.1369527027957,Spain,Female,47.0,3,-12409.606544931425,2,1,0,154958.5334662212,1
9617,15664539,Bruce,703.3078465735045,Spain,Male,35.0,9,65903.65132246586,1,0,0,80705.30903432236,0
9618,15583692,Chan,567.5633739905495,Germany,Female,35.0,2,94553.35319738899,2,1,0,61934.08366890202,0
9619,15693131,Watts,601.5412085374603,France,Female,24.0,3,99233.73820078396,1,1,1,48268.827952707914,0
9620,15779973,Gibbons,671.0425542070695,Germany,Male,35.0,3,95261.86212241338,1,1,1,169987.53392204148,0
9621,15620557,Ni,568.2489976318905,Spain,Male,37.0,4,112049.76271769336,1,0,1,88453.6399093846,0
9622,15639549,Jen,707.8021209426875,Germany,Female,33.0,4,64270.75703625754,1,0,0,90341.69404219967,0
9623,15618750,Phillips,593.6434125542421,France,Male,,8,100551.58663202914,1,1,0,27234.515390020697,0
9624,15796790,Amaechi,590.8375526914056,France,Female,47.0,8,151250.8939572749,1,1,0,23296.240415796485,0
9625,15668309,Maslow,325.45971845422923,France,Female,40.0,0,107308.22294690163,1,1,1,172778.85569715765,1
9626,15732437,Rowley,490.4018820650633,Germany,Female,,0,137639.85850951236,2,1,1,159561.99613483343,1
9627,15665158,Chukwuemeka,816.6992517468418,Spain,Male,27.0,1,134888.71307593858,1,0,1,115836.66440235758,0
9628,15689322,Bevan,689.031673220607,Spain,Male,31.0,3,156931.49355425028,1,1,0,57591.59115557718,0
9629,15596624,Topp,644.7362057566634,France,Female,22.0,9,5100.777854197626,2,1,1,45945.035366327975,0
9630,15601977,Burgoyne,537.8026777199384,Spain,Male,44.0,2,109918.87194425182,1,0,1,73616.96240084883,0
9631,15801462,Yermakov,756.0884660735035,France,Male,31.0,8,118965.59167722746,2,1,1,51981.08938229439,0
9632,15566139,Ts'ui,524.0537769859682,France,Female,37.0,5,42778.57303383657,1,1,0,62328.546504392325,0
9633,15791006,Kodilinyechukwu,754.0369494760021,Germany,Female,34.0,6,55498.935775076716,1,1,0,85789.46935553738,0
9634,15668057,K?,655.1586960267061,France,Female,31.0,6,116811.4141062113,1,1,0,39759.26205218239,0
9635,15580805,Marino,653.6359493933467,France,Male,27.0,10,-2629.7102788309867,2,1,0,55771.88975145661,0
9636,15658768,Lucas,518.8656113488089,France,Female,49.0,2,-1609.841859042157,1,0,0,65498.43675092898,1
9637,15613048,Anderson,646.475219653588,Germany,Female,40.0,5,145506.73248253443,1,1,1,935.74750232433,1
9638,15803654,Wei,819.9376054770171,France,Female,31.0,2,148221.912678233,1,1,1,167491.20419455593,0
9639,15662337,Baldwin,731.7782987504656,Germany,Female,50.0,1,135833.0799800646,2,0,1,104228.55138610756,1
9640,15650924,Foster,756.1855139202189,Spain,Female,,4,97414.05566298272,2,1,1,177877.63810492228,0
9641,15647203,Gebhart,715.9771905146551,France,Female,,3,-9630.349915217777,1,1,0,194633.76466643414,0
9642,15682778,Fedorov,687.4812417626208,France,Male,34.0,9,-9714.631609010126,2,1,1,95397.68121634802,0
9643,15579820,Robertson,709.2896336990275,Spain,Male,38.0,6,114792.32783640375,1,1,0,172026.80501511137,0
9644,15709354,Tudawali,522.2740471953155,France,Female,41.0,2,-1294.6078809161786,2,1,1,115614.88734497767,0
9645,15728480,Iloerika,447.6634589955571,France,Female,35.0,8,-2774.251415179141,2,1,1,151619.5614220019,0
9646,15641091,Onyemauchechukwu,689.144841624551,France,Female,31.0,5,99774.26111196412,1,0,0,98763.86354959794,0
9647,15603111,Muir,860.0380046740133,Spain,Male,71.0,10,74539.3747902175,1,1,0,93258.50394085025,1
9648,15679693,Walker,624.4236679682276,France,Male,31.0,5,-4631.189534080748,2,0,1,1987.1380587375945,0
9649,15797190,Charlton,614.2994374311068,Germany,Female,,7,95300.11023763761,1,0,0,163097.9837290779,0
9650,15788025,Tseng,719.299656349091,France,Female,38.0,0,9892.78280478875,2,1,1,1926.2638470863703,0
9651,15646168,Ifeatu,856.4685457419152,Spain,Male,33.0,5,-2523.535248056886,2,1,0,69100.65206552931,0
9652,15580493,Chin,482.53988194750104,France,Male,33.0,1,132133.25764815198,1,1,0,166064.26581429274,0
9653,15726720,Blinova,483.8572368630038,France,Female,40.0,7,33.98394285890254,1,1,0,172500.4044064284,1
9654,15735799,Maconochie,557.3684406130435,Germany,Male,58.0,3,140231.40971283743,1,1,1,126047.03997231218,0
9655,15773098,Ch'in,842.4053705811311,Spain,Male,34.0,5,2062.029556570474,2,0,0,52553.13754090582,0
9656,15668971,Nicholson,609.0992537758084,France,Female,40.0,4,61846.764289686376,2,1,0,26992.231907079975,0
9657,15603221,Burgess,708.1388521677327,Germany,Male,32.0,4,98173.11084888433,1,0,1,50023.19078824304,0
9658,15740043,Young,569.1616184213692,France,Male,32.0,5,66289.87298034498,1,1,1,118713.53292629028,0
9659,15712264,Plumb,739.0966952663866,France,Female,39.0,10,-11334.027132849906,2,1,1,127203.54263077561,0
9660,15751926,Trentino,823.7035248268535,Germany,Male,,3,93550.84051344586,2,1,1,62783.16678712376,0
9661,15589401,Allen,548.9609045819846,France,Female,30.0,4,6876.068707906062,2,1,0,89141.76615231943,0
9662,15742019,Benford,680.6269669497915,France,Female,39.0,6,2203.1248352208877,2,0,0,86078.68561804213,0
9663,15660611,Gallo,741.1003367608587,Spain,Male,39.0,3,2540.877308801604,2,1,1,126731.81196192256,0
9664,15607634,Cobb,610.5405772077788,Germany,Male,40.0,9,94154.14309442812,2,0,1,97971.06565879329,0
9665,15595036,Doherty,714.1624786731381,Germany,Male,30.0,7,99878.48132225429,1,1,0,143885.55901140772,0
9666,15745794,Cocci,572.4854451746874,France,Male,30.0,6,8397.313529589024,2,1,1,13740.82645205303,0
9667,15781689,Macadam,755.728237727579,Spain,Male,35.0,5,157.68878036290522,2,1,0,98523.00053863632,0
9668,15696054,Tychonoff,588.3483231455514,France,Male,,2,11518.859209247561,1,0,1,118744.04032572093,0
9669,15752467,Johnson,701.5014836856146,Spain,Male,34.0,3,-7717.9377104533805,2,1,1,73796.51188782818,0
9670,15597739,Tu,679.3755157829728,France,Male,37.0,3,-1249.5716108182887,1,1,0,158543.43133618718,0
9671,15651336,Chidiebere,759.7421420025019,France,Female,32.0,4,3029.408441185703,2,1,0,147407.09557441573,0
9672,15636061,Pope,656.7684922735502,Germany,Male,78.0,4,66391.27045379093,2,1,1,146116.32638140896,0
9673,15723013,Sutherland,592.4549622498973,Germany,Male,28.0,7,72497.97225175773,2,1,1,183473.21217654942,0
9674,15784148,Beneventi,610.9763760237686,France,Male,62.0,9,-2950.4057683810497,2,0,0,156413.7101501805,0
9675,15578098,Jamieson,612.5118260501313,France,Male,31.0,8,-5817.892658286165,2,1,1,118902.77834145131,0
9676,15638621,Simmons,764.6928372375301,Spain,Male,39.0,1,63184.3944263396,1,1,0,37300.807813188745,0
9677,15720924,Chijioke,564.472927552202,France,Female,34.0,1,3337.440368343881,1,1,1,78815.24525224285,0
9678,15566531,Iloerika,755.788825671234,Germany,Male,,4,83469.54502336441,1,0,1,183363.45119071283,1
9679,15718064,Chia,640.6782211747277,Spain,Male,29.0,2,5655.221972188359,2,0,0,114407.7773006409,0
9680,15605067,Nwachinemelu,471.85874190898346,France,Male,19.0,9,4379.975477566568,2,1,0,5824.470538793988,0
9681,15655335,Becher,582.0490260690844,France,Male,36.0,1,3887.946426209664,2,1,0,50753.7145647675,0
9682,15607301,Romano,623.3096396115,Spain,Female,63.0,8,127857.92146609403,1,1,1,18262.72369294805,0
9683,15694628,Walker,705.7545703184919,Germany,Female,39.0,4,156935.87739041785,2,1,0,160218.79232606036,0
9684,15607112,Chiawuotu,590.487872771248,France,Male,32.0,6,4283.568023629714,2,0,1,32651.510728476707,0
9685,15635775,Watt,765.403866485248,France,Male,33.0,3,77211.27700509716,1,1,0,6536.255514560482,0
9686,15644280,Udegbunam,612.8385261977392,France,Male,45.0,4,131533.3182638744,1,0,0,14160.40809141493,0
9687,15708362,Watson,755.3403310665656,France,Male,63.0,4,115883.62009506732,2,1,1,76218.69191778156,0
9688,15771997,Bryant,760.5280437866368,France,Female,31.0,10,75941.02080353312,1,1,0,18833.371163044274,0
